imei,latitude,longitude
15264a42955a77cfe5fbc4383f4aca9f,116.656835,40.130005
15264a42955a77cfe5fbc4383f4aca9f,116.442502,39.960371
15264a42955a77cfe5fbc4383f4aca9f,116.442502,39.960371
15264a42955a77cfe5fbc4383f4aca9f,116.455276,39.980674
15264a42955a77cfe5fbc4383f4aca9f,116.141113,39.732124
15264a42955a77cfe5fbc4383f4aca9f,115.597979,39.634881
15264a42955a77cfe5fbc4383f4aca9f,116.589357,39.928505
16727e23bf9554dc5ef90ad633b63005,116.459979,39.955462
1B071F20-4B69-411D-9A23-D446F9781061,116.459825,39.86532
1b2e3a4c43a443324281e83bdec3f87c,116.384195,39.900077
1dbf729e7347795d5fec9fe899598b00,116.166626,40.232877
231934FD-9EAE-4AB8-9845-27F3565F776F,116.440653,39.85644
231934FD-9EAE-4AB8-9845-27F3565F776F,116.467707,39.89998
25ad7e20b0e6414f2b7d2d4ba6111ee4,116.640951,40.314938
26C344C9-61B1-4010-97D2-92B4A311FB18,116.356397,39.953293
26aa6c78edd2365df2d7fb628bb30d48,116.504665,39.89905
26aa6c78edd2365df2d7fb628bb30d48,116.477509,40.194036
26aa6c78edd2365df2d7fb628bb30d48,116.504665,39.89905
26aa6c78edd2365df2d7fb628bb30d48,116.477509,40.194036
26aa6c78edd2365df2d7fb628bb30d48,116.477509,40.194036
26aa6c78edd2365df2d7fb628bb30d48,116.477509,40.194036
26aa6c78edd2365df2d7fb628bb30d48,116.477509,40.194036
26aa6c78edd2365df2d7fb628bb30d48,116.477509,40.194036
26aa6c78edd2365df2d7fb628bb30d48,116.504665,39.89905
26aa6c78edd2365df2d7fb628bb30d48,116.504665,39.89905
27429fa11d801614f87f062570424cdab54819ec,115.977007,39.862735
27ce8c0f039b2e7a65d70e3c7d620b9e,116.466795,39.925336
283ff590be5780ff138a77db268fa322,116.402654,39.989182
2898CA9C-58F1-43EC-AF95-13ECDB5F5E9D,116.419848,39.961473
2898CA9C-58F1-43EC-AF95-13ECDB5F5E9D,116.419848,39.961473
2898CA9C-58F1-43EC-AF95-13ECDB5F5E9D,116.419848,39.961473
298A75B1-1AE3-487D-B75A-88D528575FC5,116.277895,40.026503
2C5A78F7-59FC-43CA-99D8-9B52A773B6EC,116.405285,39.90499
2de3f94c9d68a28e67d10cd6091f14c5,116.3802,39.968854
2de3f94c9d68a28e67d10cd6091f14c5,116.3802,39.968854
2de3f94c9d68a28e67d10cd6091f14c5,116.3802,39.968854
3223eff9403aca2dd4cd5a27a75111b2001adcfd,116.394814,39.807163
3223eff9403aca2dd4cd5a27a75111b2001adcfd,116.37461,39.835631
3379a7c3eff921be28c046ad0197992b,116.478484,39.835383
3379a7c3eff921be28c046ad0197992b,116.478334,39.835335
3464f7ee0cdf21c01ac729916ed6e182,116.321162,39.895528
3.52E+14,116.444659,39.89184
3.52E+14,116.444659,39.89184
3.52E+14,116.348646,39.932969
3.52E+14,116.40834,40.003579
3.52E+14,116.40834,40.003579
3.52E+14,116.40834,40.003579
3.52E+14,116.615535,40.05307
3.52E+14,116.256939,40.000192
3.52E+14,116.278348,39.86561
3.52E+14,116.405285,39.90499
3.52E+14,116.405285,39.90499
3.52E+14,116.405285,39.90499
3.52E+14,116.405285,39.90499
3.53E+14,116.350477,39.790296
3.53E+14,116.350477,39.790296
3.53E+14,116.350477,39.790296
3.53E+14,116.350477,39.790296
3.53E+14,116.350477,39.790296
3.53E+14,116.465301,39.907547
3.53E+14,116.453962,40.020875
3.54E+14,116.41653,40.007631
3.54E+14,116.473696,39.999133
3.54E+14,116.346138,39.958176
3.54E+14,116.537364,39.918358
3.54E+14,116.537364,39.918358
3.54E+14,116.53526,39.918565
3.54E+14,116.53526,39.918565
3.54E+14,116.533827,39.916504
3.54E+14,116.478779,39.977039
3.54E+14,116.359022,39.91164
3.54E+14,116.350822,39.896948
3.54E+14,116.368228,39.893998
3.54E+14,116.368228,39.893998
3.54E+14,116.368228,39.893998
3.54E+14,116.368228,39.893998
3.54E+14,116.498878,39.801311
3.54E+14,116.488718,39.796784
3.54E+14,116.499703,39.802015
3.54E+14,116.448081,39.792443
3.54E+14,116.58248,39.75047
3.54E+14,116.281103,39.885857
3.54E+14,116.461688,39.944224
3.54E+14,116.521937,40.210105
3.54E+14,116.397488,39.908683
3.54E+14,116.412821,39.98947
3.54E+14,116.372352,40.03358
3.54E+14,116.434645,39.938734
3.54E+14,116.434645,39.938734
3.54E+14,116.429111,40.042012
3.55E+14,116.460647,39.895362
3.55E+14,116.460647,39.895362
3.55E+14,116.478725,39.907402
3.55E+14,116.416713,39.903308
3.55E+14,116.369149,39.908221
3.55E+14,116.417153,39.933664
3.55E+14,116.41901,39.934415
3.55E+14,116.417153,39.933664
3.55E+14,116.417153,39.933664
3.55E+14,116.830932,40.153422
3.55E+14,116.830932,40.153422
3.55E+14,116.280459,39.828967
3.55E+14,116.345846,39.977535
3.55E+14,116.430682,39.936
3.55E+14,116.222235,39.850501
3.55E+14,116.290939,39.958884
3.55E+14,116.230203,39.846687
3.55E+14,116.20127,39.80893
3.55E+14,116.290939,39.958884
3.55E+14,116.414005,39.845915
3.55E+14,116.309685,39.999539
3.55E+14,116.59174,39.803078
3.55E+14,116.333445,39.848985
3.55E+14,116.33306,39.930902
3.55E+14,116.33306,39.930902
3.55E+14,116.33306,39.930902
3.55E+14,116.409504,40.214399
3.55E+14,116.335636,40.329389
3.55E+14,116.335636,40.329389
3.55E+14,116.409504,40.214399
3.55E+14,116.471115,39.931343
3.55E+14,116.471115,39.931343
3.56E+14,116.312136,39.898077
3.56E+14,116.312136,39.898077
3.56E+14,116.312136,39.898077
3.56E+14,116.377087,39.884183
3.56E+14,116.377087,39.884183
3.56E+14,116.604124,39.914058
3.56E+14,116.614699,40.177875
3.56E+14,116.205388,39.763764
3.56E+14,116.205388,39.763764
3.56E+14,116.63231,39.893667
3.56E+14,116.505537,39.979098
3.56E+14,116.63231,39.893667
3.56E+14,117.121383,40.140698
3.56E+14,117.121383,40.140698
3.56E+14,117.121383,40.140698
3.56E+14,117.121383,40.140698
3.56E+14,116.405285,39.90499
3.56E+14,116.646429,39.893329
3.56E+14,116.646429,39.893329
3.56E+14,116.343492,39.927844
3.56E+14,116.374107,40.000276
3.56E+14,116.353808,39.942784
3.56E+14,116.426483,39.936806
3.56E+14,116.353808,39.942784
3.56E+14,116.33709,39.728539
3.56E+14,116.471391,39.930737
3.56E+14,116.283113,39.803272
3.56E+14,116.339048,39.848735
3.56E+13,116.326019,40.002931
3.56E+14,116.326939,39.992942
3.56E+14,116.110376,39.699269
3.56E+14,116.289584,39.923276
3.56E+14,116.368131,39.936689
3.56E+14,116.368131,39.936689
3.56E+14,116.368131,39.936689
3.56E+14,116.375572,39.891372
3.56E+14,116.375572,39.891372
3.56E+14,116.478402,39.99808
3.56E+14,116.467138,40.007659
3.56E+14,116.478402,39.99808
3.56E+14,116.321281,39.893591
3.56E+14,116.315788,39.992127
3.56E+14,116.366794,39.915305
3.56E+14,116.365869,39.912287
3.56E+14,116.547505,39.873084
3.56E+14,116.502503,39.987096
3.56E+14,116.459958,39.9483
3.57E+14,116.36501,39.915843
3.57E+14,116.36501,39.915843
3.57E+14,116.365036,39.915863
3.57E+14,116.365036,39.915863
3.57E+14,116.365036,39.915863
3.57E+14,116.36501,39.915843
3.57E+14,116.359646,39.93155
3.57E+14,116.55788,39.868451
3.57E+14,117.037774,40.394689
3.57E+14,117.25236,40.245975
3.57E+14,117.25236,40.245975
3.57E+14,117.037774,40.394689
3.57E+14,117.029195,40.387662
3.57E+14,117.029195,40.387662
3.57E+14,116.483481,40.288534
3.57E+14,117.25236,40.245975
3.57E+14,117.037774,40.394689
3.57E+14,117.037774,40.394689
3.57E+14,117.029195,40.387662
3.57E+14,116.483481,40.288534
3.57E+14,116.427281,39.903716
3.57E+14,116.437166,39.852487
3.57E+14,116.437166,39.852487
3.57E+14,116.463091,39.79784
3.57E+14,116.466485,39.997976
3.57E+14,116.361513,40.012819
3.57E+14,116.461256,39.884025
3.58E+14,116.572084,40.062345
3.58E+14,116.623819,40.044309
3.58E+14,116.477069,39.892047
3.58E+14,116.477069,39.892047
3.58E+14,116.448855,39.842473
3.58E+14,116.321282,39.895204
3.58E+14,116.336275,40.070794
3.58E+14,116.336275,40.070794
3.58E+14,116.336275,40.070794
3.58E+14,116.475362,39.965644
3.58E+14,116.506655,39.795348
3.58E+14,116.50343,39.799579
3.58E+14,116.289829,39.816727
3.58E+14,116.289829,39.816727
3.58E+14,116.466842,39.95666
3.58E+14,116.461822,39.908215
3.58E+14,116.398537,39.795569
3.58E+14,116.389296,39.859729
3.58E+14,116.389296,39.859729
3.58E+14,116.437246,39.930296
3.58E+14,116.437846,39.930371
3.59E+14,116.467027,39.685179
3.59E+14,116.395215,39.872463
3.59E+14,116.384038,39.868768
3.59E+14,116.384038,39.868768
3.59E+14,116.384038,39.868768
3.59E+14,116.345122,39.80951
3.59E+14,116.281621,39.998183
3.59E+14,116.614711,40.056206
3.59E+14,116.490571,39.904935
3.59E+14,116.216853,39.757922
3.59E+14,116.407526,39.904025
3.59E+14,116.311365,39.881742
3.59E+14,116.409256,40.062332
3.59E+14,116.66979,39.892323
3.59E+14,116.478889,39.910055
3.59E+14,116.42588,39.953052
3.59E+14,116.42588,39.953052
3.60E+14,116.828739,40.482894
3D16CFC7-3925-4E69-BF65-C93A261B7A9B,116.295246,39.958023
3D16CFC7-3925-4E69-BF65-C93A261B7A9B,116.297362,39.946669
3bfff6f69caac56151d92c9d76b90011,116.362855,39.859121
3f224a8e9f55ce3b373d986a0ab5b0d1,116.389991,39.999835
3f434311d34dcdc382c6314503ff19a2,116.360224,39.919735
401814c7b89651e2870d03f9fbc00432,116.342656,39.902833
4051c08b5dbfe8a67c7d81da762e6e49,116.258366,39.907064
4051c08b5dbfe8a67c7d81da762e6e49,116.46529,39.950125
40b608109b5df9210b4a7b50df841a12,116.405285,39.90499
423010b84f76b1e0e2c7f808953cbac3,116.327822,39.957362
423010b84f76b1e0e2c7f808953cbac3,116.327822,39.957362
423010b84f76b1e0e2c7f808953cbac3,116.327822,39.957362
4432A3D9-0F99-487B-AC87-4C2F2655695B,116.317529,39.976
4432A3D9-0F99-487B-AC87-4C2F2655695B,116.317529,39.976
483b69eb8e85191a22f1eb0b2578a0a0,116.685313,39.891275
497e6f4149123b5445aef5ba5c85c8f4,116.472116,39.892943
4d11ca2f23c597272f9a6485427940b8,116.449304,39.92236
4d11ca2f23c597272f9a6485427940b8,116.670498,40.294022
4e5368cefe68503e38f0a6de21e3c24e,116.474665,39.856757
4f59f1f0324588db,116.273872,39.965184
508b9a9b8ff794806f8b0241514da68e,116.446103,39.914636
508b9a9b8ff794806f8b0241514da68e,116.446103,39.914636
5156ce8604eaac69e430310b2b9bf608,116.480756,39.910537
5211c3735b5dfedbfb99469a66be66ec,116.251369,40.119042
5319f43e9b5eb8cf7ae2d77758cc13f2,116.518174,39.923965
5319f43e9b5eb8cf7ae2d77758cc13f2,116.478888,39.910082
5319f43e9b5eb8cf7ae2d77758cc13f2,116.372742,39.911005
535a905bf9e5f9bc113ec5cabca51f11,116.651501,39.97187
5393cc2a53acc25c0f49dbda94146a8f,116.340934,40.197192
54D1B2A8-A520-4B0B-953C-110CD815F0B7,116.346024,39.896176
54D1B2A8-A520-4B0B-953C-110CD815F0B7,116.416512,39.990551
54D1B2A8-A520-4B0B-953C-110CD815F0B7,116.590206,39.925254
54D1B2A8-A520-4B0B-953C-110CD815F0B7,116.436852,40.026172
54D1B2A8-A520-4B0B-953C-110CD815F0B7,116.477842,40.011092
5534a123bee521bd395521830fb877e2,116.411556,40.119743
5534a123bee521bd395521830fb877e2,116.411556,40.119743
5534a123bee521bd395521830fb877e2,116.589513,40.048641
563d3f2f88641c41e661f621162f89d6,116.314085,39.921065
565cecf289fe165f25cda343fd43524e,116.32009,39.950862
5d889f90a7bf87e1170c286c758641cc,116.456758,39.922814
5d889f90a7bf87e1170c286c758641cc,116.46779,39.915463
5d889f90a7bf87e1170c286c758641cc,116.453338,39.922615
62DBA8FE-8B3B-46EE-B80C-FEFEEEDC020B,116.461732,39.934436
643146AF-E700-46AF-8034-DD237190D4EA,116.321152,39.896389
64450a1451d6ac64bb0c6f911c00140f,116.283157,39.86832
657bf3c1816015144e6ba53a8e45cd44,116.32844,39.939154
6796abe4d5ff3978f33c0863276cacd5,116.394944,39.825518
6796abe4d5ff3978f33c0863276cacd5,116.445022,39.884575
67b0f6d55c6f811c995e9b538c619ef7,116.448628,39.919522
68854EFB-7654-497E-B2BE-B5CE401AFFC9,116.461075,39.996105
6A9B6D23-7618-47F6-A93C-13DCBA4EC223,116.372444,39.967849
6bf57f48225dee9bbf54aaa19967158e,116.486742,39.932245
6bf57f48225dee9bbf54aaa19967158e,116.245804,39.985121
6daea18193e4e0b41ad70969369d8096,116.793715,39.779754
6daea18193e4e0b41ad70969369d8096,116.793715,39.779754
6f6f743296ea8b32c4f743f184bf9a6a,116.34531,39.944664
6fb484b096d48dca72b8f8d9a39e6992,116.278398,39.878799
6fb484b096d48dca72b8f8d9a39e6992,116.408515,39.997777
6fb484b096d48dca72b8f8d9a39e6992,116.338958,39.928002
72a54d0b4f7bb07cec9a0ced48910dc2,116.180819,39.957549
72a54d0b4f7bb07cec9a0ced48910dc2,116.236036,39.93044
7335b0893dd9b716d67c3a709439f29c,116.405285,39.90499
74390238-7EA2-42AA-8995-3FAA79B70027,116.452952,39.918798
746ed273ba81037358af6723138df54c,116.378581,39.864252
7607e2b6e48cb54634522b7dfa124f22,116.486406,39.921487
7607e2b6e48cb54634522b7dfa124f22,116.486406,39.921487
772a8c6c99b02166a0f58f7bcc35600f,116.455453,39.905024
78a29262f6eac9f75c352ad2382140b6,116.191234,39.764544
79d80d5fe59f31edbb1d74b3193435b0,116.655263,40.132128
79f144519638987c81bc93f21c979022,116.491199,39.914533
7ae60d09393a717bcb0675bfb7b3a4f0,116.462621,40.050099
7ae60d09393a717bcb0675bfb7b3a4f0,116.460335,40.041214
7d360f4df1168a5072c7d5957cbe359c,116.333921,39.925591
7dcad6df4c741223ea1d110a17bac598,116.324789,39.633089
7f5efb594766b1b39538744a8d5eeb3d,116.308931,39.983599
7f5efb594766b1b39538744a8d5eeb3d,116.308931,39.983599
7f5efb594766b1b39538744a8d5eeb3d,116.308931,39.983599
7f5efb594766b1b39538744a8d5eeb3d,116.552512,40.103082
7f5efb594766b1b39538744a8d5eeb3d,116.240748,40.077916
7f5efb594766b1b39538744a8d5eeb3d,116.552512,40.103082
7f5efb594766b1b39538744a8d5eeb3d,116.308931,39.983599
7f5efb594766b1b39538744a8d5eeb3d,116.552512,40.103082
7f5efb594766b1b39538744a8d5eeb3d,116.277011,40.045355
813b94cb5e6cb6c841c5a79ff6162ab1,116.261909,40.223056
813b94cb5e6cb6c841c5a79ff6162ab1,116.254808,40.212595
8237067abad706f266359f624012ee56,116.406377,39.857605
838bf79fcd48ed84c0de06d65935ea8f,116.494512,39.911667
838bf79fcd48ed84c0de06d65935ea8f,116.498685,39.919887
8.60E+14,116.205043,39.964647
8.60E+14,116.405285,39.90499
8.60E+14,116.405285,39.90499
8.60E+14,116.405285,39.90499
8.61E+14,116.558033,39.820039
8.61E+14,116.308077,39.913397
8.61E+14,116.247495,40.069008
8.61E+14,116.247924,40.068662
8.61E+14,116.415299,39.841762
8.61E+14,116.47403,39.992816
8.61E+14,116.576001,40.032246
8.61E+14,116.164277,39.759703
8.61E+14,116.452021,39.899877
8.62E+14,116.805291,40.058813
8.62E+14,116.803459,40.08054
8.62E+14,116.661079,39.792738
8.62E+14,116.804221,40.080559
8.62E+14,116.460481,40.052678
8.62E+14,116.535807,39.823731
8.62E+14,116.460481,40.052678
8.62E+14,116.536577,39.823214
8.62E+14,116.460481,40.052678
8.62E+14,116.460481,40.052678
8.62E+14,116.460481,40.052678
8.64E+14,116.345784,39.830271
8.64E+14,116.405285,39.90499
8.64E+14,116.405285,39.90499
8.64E+14,116.384038,39.868768
8.64E+14,116.486409,39.921486
8.64E+14,116.405288,39.904983
8.64E+14,116.483435,39.853329
8.64E+14,116.291027,39.866265
8.65E+14,116.427281,39.903716
8.65E+14,116.399128,39.925798
8.65E+14,116.399128,39.925798
8.65E+14,116.499263,39.92276
8.65E+14,116.499263,39.92276
8.65E+14,116.280646,39.953396
8.65E+14,116.280646,39.953396
8.65E+14,116.280646,39.953396
8.65E+14,116.578415,39.755746
8.65E+14,116.479011,39.902743
8.65E+14,116.445741,39.805383
8.65E+14,116.480261,39.802851
8.65E+14,116.479011,39.902743
8.65E+14,116.498772,39.790779
8.65E+14,116.479706,39.802257
8.65E+14,116.512059,39.781287
8.65E+14,116.512059,39.781287
8.65E+14,116.479011,39.902743
8.65E+14,116.445741,39.805383
8.65E+14,116.479706,39.802257
8.65E+14,116.479011,39.902743
8.65E+14,116.521299,39.782875
8.65E+14,116.479011,39.902743
8.65E+14,116.311216,39.511823
8.65E+14,116.433734,39.936406
8.65E+14,116.433734,39.936406
8.65E+14,116.439825,39.94109
8.65E+14,116.435125,39.935614
8.66E+14,116.509477,39.822765
8.66E+14,116.318229,39.976751
8.66E+14,116.467916,39.954601
8.66E+14,116.326801,39.949706
8.66E+14,116.457435,39.949313
8.67E+14,116.190993,39.988555
8.67E+14,116.655263,40.132128
8.67E+14,116.655263,40.132128
8.67E+14,116.49099,39.918913
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.67E+14,116.519195,40.465722
8.68E+14,116.275804,39.884907
8.68E+14,116.62985,40.331149
8.68E+14,116.345823,39.975573
8.68E+14,116.512623,39.934925
8.68E+14,116.344648,39.720883
8.68E+14,116.326698,39.497503
8.69E+14,116.189669,39.922877
8.69E+14,116.22245,39.908946
8.69E+14,116.406591,39.927369
8.69E+14,116.405194,39.928223
8.69E+14,116.372983,40.061417
8.69E+14,116.294137,40.094871
8.69E+14,116.377991,40.063693
8.69E+14,116.377901,39.845233
8.69E+14,116.249142,39.903219
8.69E+14,116.376551,39.844481
8.69E+14,116.473224,39.929008
8.69E+14,116.473224,39.929008
8.69E+14,116.473224,39.929008
8.69E+14,116.473224,39.929008
8.69E+14,116.473224,39.929008
8.69E+14,116.473224,39.929008
8.70E+14,116.457242,39.957218
8.70E+14,116.280023,39.915981
8.70E+14,116.321159,39.896065
8.70E+14,116.593627,40.079951
887279b84566a07f04364babe6a6502d,116.37774,39.877103
887279b84566a07f04364babe6a6502d,116.37257,39.845308
887279b84566a07f04364babe6a6502d,116.390703,39.866803
887279b84566a07f04364babe6a6502d,116.554026,40.015908
8912734a81e946e7eeded8f0174274c0f43abc01,116.379787,40.166425
89A13816-3B76-4FBA-BC6C-287B83E6321B,116.398794,39.723875
8a01ecd200e0f5ac2c44332e2772e65c,116.430342,40.039014
8c88f774cf3a97d24c1e822a288e23c0,116.473156,39.953052
8c88f774cf3a97d24c1e822a288e23c0,116.473156,39.953052
8cd906cfaea512f6ac1052961fa6f0e9,116.232444,40.224517
8cd906cfaea512f6ac1052961fa6f0e9,116.270286,40.125671
8cd906cfaea512f6ac1052961fa6f0e9,116.232444,40.224517
8cee3e20b55187,116.635678,40.319328
8eeb07f4c53aedeec0e35f2b9bf7733b,116.295202,39.972806
8f47e20d7cecf030d8c141d6c94604de,116.280251,39.990902
90bb63de3495d95c4b19ee54bb319fbb,116.294062,39.994446
90f9e437a4d955604b0b82e96901553e,116.507371,39.936743
90f9e437a4d955604b0b82e96901553e,116.422942,39.969495
919bf8e38cbb705247a7726e0f9c7b16,116.279794,40.08946
938e3fdf98b622714c1922fffb9cf647,116.427231,39.991604
938e3fdf98b622714c1922fffb9cf647,116.416819,39.940862
938e3fdf98b622714c1922fffb9cf647,116.416505,40.037148
938e3fdf98b622714c1922fffb9cf647,116.614711,40.056206
938e3fdf98b622714c1922fffb9cf647,116.346179,39.849785
938e3fdf98b622714c1922fffb9cf647,116.325189,39.89102
938e3fdf98b622714c1922fffb9cf647,116.434587,39.943354
938e3fdf98b622714c1922fffb9cf647,116.545904,40.685951
938e3fdf98b622714c1922fffb9cf647,116.403437,39.974114
938e3fdf98b622714c1922fffb9cf647,116.415412,39.903612
938e3fdf98b622714c1922fffb9cf647,116.447649,39.971939
938e3fdf98b622714c1922fffb9cf647,116.270772,39.924696
938e3fdf98b622714c1922fffb9cf647,116.442247,39.933427
938e3fdf98b622714c1922fffb9cf647,116.492273,39.933837
938e3fdf98b622714c1922fffb9cf647,116.264285,39.987248
938e3fdf98b622714c1922fffb9cf647,116.561376,40.067461
938e3fdf98b622714c1922fffb9cf647,116.270772,39.924696
938e3fdf98b622714c1922fffb9cf647,116.644552,39.891282
938e3fdf98b622714c1922fffb9cf647,116.313217,39.827745
938e3fdf98b622714c1922fffb9cf647,116.44436,39.931729
938e3fdf98b622714c1922fffb9cf647,116.534948,39.767313
938e3fdf98b622714c1922fffb9cf647,116.455358,39.807301
938e3fdf98b622714c1922fffb9cf647,116.321159,39.896065
938e3fdf98b622714c1922fffb9cf647,116.410971,40.037597
938e3fdf98b622714c1922fffb9cf647,116.434587,39.943354
938e3fdf98b622714c1922fffb9cf647,116.313217,39.827745
938e3fdf98b622714c1922fffb9cf647,116.392145,39.999718
938e3fdf98b622714c1922fffb9cf647,116.427231,39.991604
938e3fdf98b622714c1922fffb9cf647,116.473201,39.99329
938e3fdf98b622714c1922fffb9cf647,116.373534,39.90843
938e3fdf98b622714c1922fffb9cf647,116.321159,39.896065
938e3fdf98b622714c1922fffb9cf647,116.303387,40.085242
938e3fdf98b622714c1922fffb9cf647,116.534226,39.769192
938e3fdf98b622714c1922fffb9cf647,116.506938,39.800104
938e3fdf98b622714c1922fffb9cf647,116.31193,40.036284
938e3fdf98b622714c1922fffb9cf647,116.354838,39.981734
938e3fdf98b622714c1922fffb9cf647,116.463544,39.977604
938e3fdf98b622714c1922fffb9cf647,116.323432,39.922849
938e3fdf98b622714c1922fffb9cf647,116.270772,39.924696
938e3fdf98b622714c1922fffb9cf647,116.30846,39.894122
94ab23b10fd9579a7c672360ba7dad8a,116.497742,39.790758
94ab23b10fd9579a7c672360ba7dad8a,116.498378,39.791407
9526E279-711C-4AD4-841A-3E95C400B417,116.196408,39.922401
95b250dc872cf57e92b19da5f70ad867,116.293507,39.857005
95b250dc872cf57e92b19da5f70ad867,116.35208,39.790869
96842cd9c5db2da7f7a1cca6c2700756,116.410326,39.968214
9.90E+14,116.48726,40.952597
9.90E+14,116.405285,39.90499
9.90E+14,116.405285,39.90499
9.90E+13,116.431136,39.94089
9.90E+13,116.379028,39.865037
9.90E+13,116.594809,40.078658
9.90E+13,116.427281,39.903716
9.90E+13,116.348316,39.790207
9.90E+13,116.323074,39.958092
9.90E+13,116.492932,40.022251
9.90E+13,116.379028,39.865037
9.90E+13,116.316072,39.976929
9.90E+13,116.888905,40.385117
9.90E+13,116.471115,39.931343
9.90E+13,116.332452,39.868016
9.90E+13,116.332452,39.868016
9.90E+13,116.417833,39.832288
9.90E+13,116.489571,39.908063
9.90E+13,116.454635,39.957776
9.90E+13,116.460657,39.905279
993B3344-DD1F-4CF1-A89B-271AD27FF2D1,116.507153,39.932446
9ADE1510-9CCF-4641-8F71-675BCA9CC66F,116.335807,39.97653
9ADE1510-9CCF-4641-8F71-675BCA9CC66F,116.412987,39.908415
9e8ac0477c89f3bd2968810af0ab098a,116.402237,39.986153
A0000022DB2095,116.362752,39.887305
A000002C3AB67F,116.400499,39.893564
A000002C3E3545,116.435842,39.908553
A000002C3E3545,116.435842,39.908553
A00000394F735C,116.618734,39.963698
A00000394F735C,116.618734,39.963698
A00000396C2267,116.474671,39.936681
A00000402BF1DE,116.303318,39.986029
A0000040C11E86,116.383508,40.10199
A0000040E1DC2E,116.444667,39.922808
A0000040E40FA6,116.325153,39.943211
A0000043276A8C,116.422467,39.859852
A000004457DED9,116.325341,39.881328
A000004457DED9,116.325341,39.881328
A000004457DED9,116.480761,39.972847
A000004457DED9,116.325341,39.881328
A0000044BDF798,116.210207,40.037707
A0000044BDF798,116.210207,40.037707
A0000044BDF798,116.210207,40.037707
A0000044BEDFE2,116.427281,39.903716
A0000044FA9CBA,116.268534,40.035114
A021107F-C095-418A-AE59-0D7B14094C6D,116.535217,39.809676
A021107F-C095-418A-AE59-0D7B14094C6D,116.535217,39.809676
A1000014E627BB,116.091211,39.716102
A1000023D05B3F,116.311759,40.030457
A1000023D05B3F,116.311759,40.030457
A1000023D05B3F,116.352329,39.872781
A1000030D921FA9,116.309184,40.047576
A1000030D921FA9,116.309184,40.047576
A9FD3F5A-FBC0-4FEC-8651-6C3E9C37EEBD,116.376383,39.907189
B8A895D5-F5AD-4856-A58D-6CB3D5958B7B,116.518034,39.956612
B8A895D5-F5AD-4856-A58D-6CB3D5958B7B,116.517615,39.950449
BD1EF187-0EA8-49A8-A87F-A62BE5985CF3,116.497179,39.914623
BD1EF187-0EA8-49A8-A87F-A62BE5985CF3,116.679045,39.890807
DAF26630-A794-4C35-8E7E-BC1072A216E0,116.373109,39.921272
E7DC3666-74D3-4665-BD26-19E141D3F682,116.387782,40.001493
F31DD37D-0A2B-4E28-A9C1-1D5EED305CD0,116.43612,39.914099
F31DD37D-0A2B-4E28-A9C1-1D5EED305CD0,116.43612,39.914099
F346C17A-3AFB-4F24-8585-546422675D7D,116.454647,39.989891
F346C17A-3AFB-4F24-8585-546422675D7D,116.432602,39.938499
F346C17A-3AFB-4F24-8585-546422675D7D,116.454647,39.989891
F3A69E8A-7748-4286-AE67-DCD0101F9CCE,116.418086,40.030582
F3A69E8A-7748-4286-AE67-DCD0101F9CCE,116.301057,40.051076
F3A69E8A-7748-4286-AE67-DCD0101F9CCE,116.233683,39.90508
F3A69E8A-7748-4286-AE67-DCD0101F9CCE,116.233932,39.905686
F3A69E8A-7748-4286-AE67-DCD0101F9CCE,116.226308,39.906293
F3A69E8A-7748-4286-AE67-DCD0101F9CCE,116.233683,39.90508
F3A69E8A-7748-4286-AE67-DCD0101F9CCE,116.320204,40.032981
F3A69E8A-7748-4286-AE67-DCD0101F9CCE,116.226308,39.906293
FD8EC86E-3620-41FF-85E6-CBC7FC96EB44,116.303939,39.984302
a0000020e46579,116.401656,39.992086
a000002ea49ed6,116.403367,39.958526
a000002ea49ed6,116.301752,40.09149
a000002ea49ed6,116.403367,39.958526
a000002ea49ed6,116.608909,39.926921
a0000033fd32dc,116.611374,39.921244
a000004256fe0d,116.389991,39.999835
a000004256fe0d,116.404302,40.003508
a00000425f773b,115.991963,40.359103
a00000425f773b,116.27911,39.907539
a1000014cc66ea,116.572575,39.873056
a100002775a935,116.342972,39.846825
a1b708cac87538e4c45ab3bb587f0a37,116.454463,39.934519
a5335a12824c30fd095ab9697d462a61495e7b1a,116.451659,39.909972
a5335a12824c30fd095ab9697d462a61495e7b1a,116.451659,39.909972
a5df42877dad9f770788b7c875a6a260,116.408734,39.720924
a8c0ac7c25d39b0e08de7619fa4d65ef,116.352735,39.942274
